,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_Hours,Duration_Mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
2989,1,6136,15,3,9,45,14,25,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2990,1,11087,12,3,16,55,23,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2991,0,3540,3,6,5,15,7,40,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2992,1,12898,21,5,14,0,4,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2993,0,4591,18,4,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2994,1,8635,24,3,4,0,7,40,27,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2995,1,14714,27,6,9,0,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2996,1,14151,18,5,20,25,19,10,22,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2997,1,8835,1,6,4,55,19,15,14,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2998,1,11936,21,5,17,30,8,55,15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2999,2,13882,9,6,21,35,12,35,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3000,1,5117,1,4,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3001,0,4544,24,5,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3002,1,6442,15,5,6,50,22,30,15,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3003,2,10441,9,5,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3004,0,2227,21,5,20,5,21,40,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3005,0,7229,15,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3006,1,10262,1,6,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3007,1,13817,12,3,8,0,21,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3008,1,5975,21,5,17,55,22,50,4,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3009,0,4148,21,3,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3010,1,13587,6,6,11,30,21,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3011,0,2759,21,3,3,5,4,25,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3012,0,7229,15,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3013,2,13547,9,5,7,5,7,40,24,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3014,0,3873,21,6,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3015,1,14388,21,5,16,30,4,40,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3016,1,13731,24,5,18,55,10,5,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3017,0,3815,27,3,6,55,9,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3018,0,5678,15,3,15,50,17,20,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3019,1,9663,9,5,8,25,9,20,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3020,1,8855,21,5,16,40,0,15,7,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3021,2,15129,9,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3022,1,13555,18,3,16,55,23,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023,1,10844,21,5,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3024,1,7832,21,3,11,40,21,20,9,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3025,2,11150,27,6,23,5,12,35,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3026,1,8452,9,5,20,20,10,45,14,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3027,1,9646,9,6,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3028,0,3943,24,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3029,1,5281,12,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3030,2,14667,1,6,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3031,1,14571,24,5,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3032,1,28097,1,3,5,50,12,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3033,1,17471,6,3,20,35,19,10,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3034,1,10577,12,6,8,0,19,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3035,1,14848,24,6,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3036,0,4591,15,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037,0,3597,18,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3038,1,6938,27,5,16,10,22,30,6,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3039,0,3807,24,6,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3040,1,10262,12,6,9,0,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3041,2,11432,9,5,8,20,20,25,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3042,0,7229,21,3,19,55,22,35,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3043,1,14848,21,5,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3044,1,8586,15,5,6,30,23,35,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3045,1,6106,9,4,10,35,19,15,8,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3046,0,3873,3,5,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3047,2,15812,15,6,11,40,19,0,7,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3048,1,12121,24,5,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3049,1,8586,12,5,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3050,1,7354,12,6,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3051,0,4778,6,3,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3052,1,6838,9,6,8,30,21,0,12,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3053,1,10276,6,3,9,45,22,20,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3054,0,8016,18,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3055,1,4943,21,3,8,15,18,30,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3056,0,4823,24,6,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3057,1,12996,1,4,8,25,16,20,7,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3058,1,9929,27,5,9,0,19,15,10,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3059,1,9508,3,6,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3060,0,5674,21,3,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3061,0,3858,18,6,11,35,14,0,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3062,0,4804,24,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3063,1,13377,27,5,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3064,1,12898,27,5,15,0,4,25,13,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3065,0,4409,1,6,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3066,1,8759,1,6,7,55,22,25,14,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3067,1,10394,3,3,0,30,23,55,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3068,0,3858,18,3,11,35,14,0,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3069,1,6253,15,6,7,55,13,25,5,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3070,2,15129,27,5,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3071,1,4773,24,3,6,35,14,25,7,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3072,1,9663,21,5,6,30,9,20,26,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3073,1,12692,12,6,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3074,0,3943,6,6,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3075,1,10703,12,5,17,0,21,5,28,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3076,1,8784,27,3,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3077,1,11622,9,6,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3078,0,5277,24,5,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3079,1,8327,21,5,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3080,0,6885,9,3,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3081,0,8016,12,6,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3082,1,10112,1,6,23,30,4,35,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3083,1,14871,6,3,17,30,1,35,8,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3084,1,10262,9,6,9,0,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3085,0,2470,24,3,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3086,2,11622,9,3,13,15,9,25,20,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3087,1,8662,6,5,20,20,10,45,14,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3088,2,11972,24,6,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3089,2,11992,6,6,9,25,4,25,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3090,1,12373,18,5,10,0,4,25,18,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3091,1,7198,1,6,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3092,1,14714,15,6,7,5,12,35,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3093,1,6316,9,6,16,0,1,30,9,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3094,1,5998,27,3,17,40,8,15,14,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3095,1,13044,12,6,18,55,16,20,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3096,1,9646,12,6,13,5,22,30,9,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3097,1,6451,27,6,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3098,1,5281,24,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3099,0,2228,1,5,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3100,0,3943,1,6,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3101,2,11753,15,6,10,55,7,40,20,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3102,2,12819,24,6,23,5,12,35,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3103,2,8728,21,3,13,55,18,50,28,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3104,1,4812,9,5,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3105,1,14151,1,5,17,0,22,5,29,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3106,1,8452,1,5,20,20,9,5,12,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3107,1,6762,24,3,15,10,20,15,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3108,1,13817,12,3,18,55,13,15,18,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3109,1,12898,21,5,14,0,12,35,22,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3110,1,3480,6,4,19,20,23,45,4,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3111,1,27992,1,3,11,40,21,20,9,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3112,2,7791,21,3,18,25,4,25,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3113,1,5704,21,3,6,10,23,0,16,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3114,1,5268,21,5,16,35,22,15,5,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3115,0,3898,6,6,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3116,0,3847,15,3,9,0,11,30,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3117,1,10877,12,6,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3118,1,8371,9,4,8,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3119,1,7038,6,6,7,10,22,30,15,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3120,1,14571,9,6,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3121,1,11841,9,6,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,2,15129,18,5,13,25,12,35,23,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3123,0,3841,15,6,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3124,1,10262,24,6,11,30,12,35,25,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3125,0,4460,6,4,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3126,0,7648,3,3,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3127,1,8610,6,6,7,10,20,20,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3128,0,3597,18,6,13,15,15,35,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3129,1,6442,24,6,7,35,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3130,1,12351,9,3,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3131,1,14067,21,5,17,30,1,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3132,0,4823,15,5,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3133,1,12102,24,3,17,0,22,10,29,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3134,0,8040,24,5,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3135,0,7648,3,3,10,5,13,0,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3136,1,6582,9,5,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3137,0,4668,12,6,11,30,14,20,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3138,0,4823,1,4,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3139,0,3873,1,5,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3140,1,8476,18,5,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3141,1,5636,27,5,7,15,12,30,5,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3142,1,8586,12,5,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3143,0,4823,6,6,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3144,0,6881,6,3,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3145,1,10844,9,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3146,1,4226,24,4,19,35,23,15,3,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3147,1,12373,9,5,19,15,19,0,23,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3148,2,10697,6,6,8,20,21,50,13,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3149,0,4995,3,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3150,2,9443,24,6,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3151,2,13029,18,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3152,2,12347,21,3,18,25,4,25,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3153,1,7408,9,6,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3154,1,7064,1,4,18,55,9,20,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3155,1,13843,6,3,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3156,0,4174,12,4,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3157,3,16294,15,5,11,35,21,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3158,0,3841,18,5,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3159,0,4423,15,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3160,0,5201,12,6,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3161,2,12599,3,3,6,45,11,10,28,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3162,0,4049,21,5,6,25,7,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3163,2,12797,24,5,9,25,10,30,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3164,1,13067,24,5,20,25,10,55,14,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3165,1,9345,24,5,20,20,18,50,22,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3166,1,6818,21,5,5,5,12,10,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3167,0,8040,3,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3168,2,14300,12,6,18,20,12,35,18,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3169,1,13727,15,5,18,15,1,30,7,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3170,1,7832,21,3,16,55,10,25,17,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3171,1,16259,9,3,4,0,12,55,8,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3172,0,4823,27,6,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3173,1,16736,6,3,11,40,8,15,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3174,2,13217,6,6,9,25,5,25,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3175,1,6637,27,3,12,50,21,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3176,1,10844,9,6,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3177,1,8401,21,3,10,0,19,15,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3178,0,3873,12,4,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3179,2,12410,24,6,20,0,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3180,2,15129,18,5,23,5,12,35,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3181,0,4423,1,5,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3182,1,16079,27,5,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3183,2,15894,6,6,14,30,8,55,18,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3184,1,9103,15,5,4,55,19,0,14,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3185,1,8991,12,6,9,45,8,15,22,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3186,2,7893,1,4,16,50,18,20,25,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3187,0,4575,3,3,2,30,4,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3188,0,3873,3,5,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3189,1,7832,21,3,5,45,21,20,15,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3190,0,3597,1,5,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3191,1,13759,24,3,21,10,23,25,26,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3192,0,7229,27,5,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3193,0,3873,15,4,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3194,1,9794,15,5,6,0,19,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3195,1,6681,27,3,13,30,8,15,18,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3196,0,4423,21,4,21,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3197,1,10844,15,5,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3198,1,7258,1,6,9,15,21,0,11,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3199,0,4995,12,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3200,1,14924,9,6,20,55,19,0,22,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3201,1,6590,15,3,6,40,10,25,27,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3202,1,10262,3,6,20,55,12,35,15,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
